기준일자,지역,발전소,발전량(Wh)
2022-01-11,동해,동해연료전지,349516608
2022-01-11,영광,영광지산풍력,68169600
2022-01-11,울산,울산 수소연료전지,3945548
2022-01-11,울산,울산 연료전지 2단계,96903161
2022-01-11,일산,일산연료전지#4,59433600
2022-01-11,호남,호남연료전지,348912144
2022-01-12,동해,동해연료전지,348952464
2022-01-12,영광,영광지산풍력,13533600
2022-01-12,울산,울산 수소연료전지,13828705
2022-01-12,울산,울산 연료전지 2단계,96928468
2022-01-12,일산,일산연료전지#4,51561600
2022-01-12,호남,호남연료전지,348874260
2022-01-13,동해,동해연료전지,350104608
2022-01-13,영광,영광지산풍력,40699200
2022-01-13,울산,울산 수소연료전지,14611648
2022-01-13,울산,울산 연료전지 2단계,96223391
2022-01-13,일산,일산연료전지#4,50174400
2022-01-13,호남,호남연료전지,349648950
2022-01-14,동해,동해연료전지,350009072
2022-01-14,영광,영광지산풍력,8157600
2022-01-14,울산,울산 수소연료전지,14545118
2022-01-14,울산,울산 연료전지 2단계,95673791
2022-01-14,일산,일산연료전지#4,58008000
2022-01-14,호남,호남연료전지,349983312
2022-01-15,동해,동해연료전지,349214880
2022-01-15,영광,영광지산풍력,561600
2022-01-15,울산,울산 수소연료전지,14412055
2022-01-15,울산,울산 연료전지 2단계,95652096
2022-01-15,일산,일산연료전지#4,67147200
2022-01-15,호남,호남연료전지,349646766
2022-01-16,동해,동해연료전지,347027072
2022-01-16,영광,영광지산풍력,41949600
2022-01-16,울산,울산 수소연료전지,14349384
2022-01-16,울산,울산 연료전지 2단계,95612320
2022-01-16,일산,일산연료전지#4,67180800
2022-01-16,호남,호남연료전지,349822116
2022-01-17,동해,동해연료전지,346610880
2022-01-17,영광,영광지산풍력,30938400
2022-01-17,울산,울산 수소연료전지,14393736
2022-01-17,울산,울산 연료전지 2단계,95634016
2022-01-17,일산,일산연료전지#4,55766400
2022-01-17,호남,호남연료전지,349920522
2022-01-18,동해,동해연료전지,346935344
2022-01-18,영광,영광지산풍력,8688000
2022-01-18,울산,울산 수소연료전지,8725142
2022-01-18,울산,울산 연료전지 2단계,95655712
2022-01-18,일산,일산연료전지#4,76569600
2022-01-18,호남,호남연료전지,349804812
2022-01-19,동해,동해연료전지,347880176
2022-01-19,영광,영광지산풍력,18765600
2022-01-19,울산,울산 수소연료전지,3457659
2022-01-19,울산,울산 연료전지 2단계,96715135
2022-01-19,일산,일산연료전지#4,80980800
2022-01-19,호남,호남연료전지,348657330
2022-01-20,동해,동해연료전지,346619280
2022-01-20,영광,영광지산풍력,11001600
2022-01-20,울산,울산 수소연료전지,17196691
2022-01-20,울산,울산 연료전지 2단계,96787451
2022-01-20,일산,일산연료전지#4,85430400
2022-01-20,호남,호남연료전지,348669048
2022-01-21,동해,동해연료전지,348314624
2022-01-21,영광,영광지산풍력,705600
2022-01-21,울산,울산 수소연료전지,16971070
2022-01-21,울산,울산 연료전지 2단계,96845304
2022-01-21,일산,일산연료전지#4,94689600
2022-01-21,호남,호남연료전지,349591746
2022-01-22,동해,동해연료전지,345730336
2022-01-22,영광,영광지산풍력,540000
2022-01-22,울산,울산 수소연료전지,16818724
2022-01-22,울산,울산 연료전지 2단계,96758521
2022-01-22,일산,일산연료전지#4,95577600
2022-01-22,호남,호남연료전지,349445628
2022-01-23,동해,동해연료전지,349897072
2022-01-23,영광,영광지산풍력,7771200
2022-01-23,울산,울산 수소연료전지,16525601
2022-01-23,울산,울산 연료전지 2단계,96621126
2022-01-23,일산,일산연료전지#4,89529600
2022-01-23,호남,호남연료전지,349141044
2022-01-24,동해,동해연료전지,349927872
2022-01-24,영광,영광지산풍력,199200
2022-01-24,울산,울산 수소연료전지,15663605
2022-01-24,울산,울산 연료전지 2단계,96697050
2022-01-24,일산,일산연료전지#4,92841600
2022-01-24,호남,호남연료전지,349240836
2022-01-25,동해,동해연료전지,349395872
2022-01-25,영광,영광지산풍력,2836800
2022-01-25,울산,울산 수소연료전지,13128690
2022-01-25,울산,울산 연료전지 2단계,96635588
2022-01-25,일산,일산연료전지#4,99940800
2022-01-25,호남,호남연료전지,349445880
2022-01-26,동해,동해연료전지,347708032
2022-01-26,영광,영광지산풍력,9844800
2022-01-26,울산,울산 수소연료전지,19042194
2022-01-26,울산,울산 연료전지 2단계,96610277
2022-01-26,일산,일산연료전지#4,99964800
2022-01-26,호남,호남연료전지,349349532
2022-01-27,동해,동해연료전지,349404944
2022-01-27,영광,영광지산풍력,17220000
2022-01-27,울산,울산 수소연료전지,21197204
2022-01-27,울산,울산 연료전지 2단계,95912430
2022-01-27,일산,일산연료전지#4,99912000
2022-01-27,호남,호남연료전지,349470282
2022-01-28,동해,동해연료전지,351114288
2022-01-28,영광,영광지산풍력,27960000
2022-01-28,울산,울산 수소연료전지,20365093
2022-01-28,울산,울산 연료전지 2단계,95644860
2022-01-28,일산,일산연료전지#4,99878400
2022-01-28,호남,호남연료전지,349801074
2022-01-29,동해,동해연료전지,349933248
2022-01-29,영광,영광지산풍력,25766400
2022-01-29,울산,울산 수소연료전지,20289880
2022-01-29,울산,울산 연료전지 2단계,96624739
2022-01-29,일산,일산연료전지#4,99859200
2022-01-29,호남,호남연료전지,350729694
2022-01-30,동해,동해연료전지,348775168
2022-01-30,영광,영광지산풍력,12254400
2022-01-30,울산,울산 수소연료전지,20245534
2022-01-30,울산,울산 연료전지 2단계,96588586
2022-01-30,일산,일산연료전지#4,99892800
2022-01-30,호남,호남연료전지,350610624
2022-01-31,동해,동해연료전지,348748064
2022-01-31,영광,영광지산풍력,4797600
2022-01-31,울산,울산 수소연료전지,20167428
2022-01-31,울산,울산 연료전지 2단계,96588584
2022-01-31,일산,일산연료전지#4,99681600
2022-01-31,호남,호남연료전지,350608230
2022-02-01,동해,동해연료전지,348689712
2022-02-01,영광,영광지산풍력,49144800
2022-02-01,울산,울산 수소연료전지,20083547
2022-02-01,울산,울산 연료전지 2단계,96559662
2022-02-01,일산,일산연료전지#4,98803200
2022-02-01,호남,호남연료전지,349906536
2022-02-02,동해,동해연료전지,348721632
2022-02-02,영광,영광지산풍력,18031200
2022-02-02,울산,울산 수소연료전지,20058473
2022-02-02,울산,울산 연료전지 2단계,96574122
2022-02-02,일산,일산연료전지#4,38851200
2022-02-02,호남,호남연료전지,350250516
2022-02-03,동해,동해연료전지,348470080
2022-02-03,영광,영광지산풍력,24612000
2022-02-03,울산,울산 수소연료전지,20003513
2022-02-03,울산,울산 연료전지 2단계,96527119
2022-02-03,일산,일산연료전지#4,71692800
2022-02-03,호남,호남연료전지,350147280
2022-02-04,동해,동해연료전지,350671552
2022-02-04,영광,영광지산풍력,18064800
2022-02-04,울산,울산 수소연료전지,19942766
2022-02-04,울산,울산 연료전지 2단계,96433103
2022-02-04,일산,일산연료전지#4,84768000
2022-02-04,호남,호남연료전지,350240184
2022-02-05,동해,동해연료전지,349529040
2022-02-05,영광,영광지산풍력,48693600
2022-02-05,울산,울산 수소연료전지,19915767
2022-02-05,울산,울산 연료전지 2단계,96433104
2022-02-05,일산,일산연료전지#4,89980800
2022-02-05,호남,호남연료전지,351311016
2022-02-06,동해,동해연료전지,349730304
2022-02-06,영광,영광지산풍력,19108800
2022-02-06,울산,울산 수소연료전지,19856948
2022-02-06,울산,울산 연료전지 2단계,96443954
2022-02-06,일산,일산연료전지#4,89937600
2022-02-06,호남,호남연료전지,353624670
2022-02-07,동해,동해연료전지,349591536
2022-02-07,영광,영광지산풍력,4800000
2022-02-07,울산,울산 수소연료전지,19748956
2022-02-07,울산,울산 연료전지 2단계,96465648
2022-02-07,일산,일산연료전지#4,89971200
2022-02-07,호남,호남연료전지,354076632
2022-02-08,동해,동해연료전지,349901104
2022-02-08,영광,영광지산풍력,2047200
2022-02-08,울산,울산 수소연료전지,9198570
2022-02-08,울산,울산 연료전지 2단계,96451184
2022-02-08,일산,일산연료전지#4,78350400
2022-02-08,호남,호남연료전지,354356058
2022-02-09,동해,동해연료전지,349464080
2022-02-09,영광,영광지산풍력,2539200
2022-02-09,울산,울산 수소연료전지,0
2022-02-09,울산,울산 연료전지 2단계,96396946
2022-02-09,일산,일산연료전지#4,73641600
2022-02-09,호남,호남연료전지,354967536
2022-02-10,동해,동해연료전지,350360080
2022-02-10,영광,영광지산풍력,2983200
2022-02-10,울산,울산 수소연료전지,200556
2022-02-10,울산,울산 연료전지 2단계,96274013
2022-02-10,일산,일산연료전지#4,85627200
2022-02-10,호남,호남연료전지,355297530
2022-02-11,동해,동해연료전지,349913200
2022-02-11,영광,영광지산풍력,4080000
2022-02-11,울산,울산 수소연료전지,7006918
2022-02-11,울산,울산 연료전지 2단계,96255936
2022-02-11,일산,일산연료전지#4,104304000
2022-02-11,호남,호남연료전지,355308576
2022-02-12,동해,동해연료전지,347838400
2022-02-12,영광,영광지산풍력,4756800
2022-02-12,울산,울산 수소연료전지,21587711
2022-02-12,울산,울산 연료전지 2단계,96263168
2022-02-12,일산,일산연료전지#4,104059200
2022-02-12,호남,호남연료전지,355123692
2022-02-13,동해,동해연료전지,348923008
2022-02-13,영광,영광지산풍력,2335200
2022-02-13,울산,울산 수소연료전지,3675571
2022-02-13,울산,울산 연료전지 2단계,96234243
2022-02-13,일산,일산연료전지#4,103953600
2022-02-13,호남,호남연료전지,354941958
2022-02-14,동해,동해연료전지,349185760
2022-02-14,영광,영광지산풍력,14556000
2022-02-14,울산,울산 수소연료전지,4412226
2022-02-14,울산,울산 연료전지 2단계,96158312
2022-02-14,일산,일산연료전지#4,102643200
2022-02-14,호남,호남연료전지,354729480
2022-02-15,동해,동해연료전지,350109312
2022-02-15,영광,영광지산풍력,58728000
2022-02-15,울산,울산 수소연료전지,11363220
2022-02-15,울산,울산 연료전지 2단계,96133000
2022-02-15,일산,일산연료전지#4,90163200
2022-02-15,호남,호남연료전지,354759930
2022-02-16,동해,동해연료전지,350440160
2022-02-16,영광,영광지산풍력,66633600
2022-02-16,울산,울산 수소연료전지,15820765
2022-02-16,울산,울산 연료전지 2단계,96038987
2022-02-16,일산,일산연료전지#4,82065600
2022-02-16,호남,호남연료전지,354584832
2022-02-17,동해,동해연료전지,350436128
2022-02-17,영광,영광지산풍력,41409600
2022-02-17,울산,울산 수소연료전지,9959330
2022-02-17,울산,울산 연료전지 2단계,95973900
2022-02-17,일산,일산연료전지#4,91137600
2022-02-17,호남,호남연료전지,355441128
2022-02-18,동해,동해연료전지,349679008
2022-02-18,영광,영광지산풍력,660000
2022-02-18,울산,울산 수소연료전지,6158414
2022-02-18,울산,울산 연료전지 2단계,96002824
2022-02-18,일산,일산연료전지#4,101548800
2022-02-18,호남,호남연료전지,354547368
2022-02-19,동해,동해연료전지,349141744
2022-02-19,영광,영광지산풍력,22096800
2022-02-19,울산,울산 수소연료전지,0
2022-02-19,울산,울산 연료전지 2단계,95966665
2022-02-19,일산,일산연료전지#4,106521600
2022-02-19,호남,호남연료전지,354754134
2022-02-20,동해,동해연료전지,348982928
2022-02-20,영광,영광지산풍력,44839200
2022-02-20,울산,울산 수소연료전지,0
2022-02-20,울산,울산 연료전지 2단계,95930509
2022-02-20,일산,일산연료전지#4,106449600
2022-02-20,호남,호남연료전지,355362840
2022-02-21,동해,동해연료전지,349032208
2022-02-21,영광,영광지산풍력,25411200
2022-02-21,울산,울산 수소연료전지,3012194
2022-02-21,울산,울산 연료전지 2단계,95254357
2022-02-21,일산,일산연료전지#4,107692800
2022-02-21,호남,호남연료전지,355163382
2022-02-22,동해,동해연료전지,349390160
2022-02-22,영광,영광지산풍력,14085600
2022-02-22,울산,울산 수소연료전지,15113999
2022-02-22,울산,울산 연료전지 2단계,96020905
2022-02-22,일산,일산연료전지#4,109435200
2022-02-22,호남,호남연료전지,355171026
2022-02-23,동해,동해연료전지,349170080
2022-02-23,영광,영광지산풍력,35676000
2022-02-23,울산,울산 수소연료전지,13088194
2022-02-23,울산,울산 연료전지 2단계,95959434
2022-02-23,일산,일산연료전지#4,109416000
2022-02-23,호남,호남연료전지,355218024
2022-02-24,동해,동해연료전지,349031088
2022-02-24,영광,영광지산풍력,7704000
2022-02-24,울산,울산 수소연료전지,17013494
2022-02-24,울산,울산 연료전지 2단계,95897972
2022-02-24,일산,일산연료전지#4,108849600
2022-02-24,호남,호남연료전지,356243538
2022-02-25,동해,동해연료전지,349671056
2022-02-25,영광,영광지산풍력,499200
2022-02-25,울산,울산 수소연료전지,16747370
2022-02-25,울산,울산 연료전지 2단계,95876271
2022-02-25,일산,일산연료전지#4,109872000
2022-02-25,호남,호남연료전지,356239758
2022-02-26,동해,동해연료전지,349365632
2022-02-26,영광,영광지산풍력,16946400
2022-02-26,울산,울산 수소연료전지,17079058
2022-02-26,울산,울산 연료전지 2단계,95796733
2022-02-26,일산,일산연료전지#4,116395200
2022-02-26,호남,호남연료전지,355894560
2022-02-27,동해,동해연료전지,349378736
2022-02-27,영광,영광지산풍력,12348000
2022-02-27,울산,울산 수소연료전지,15753271
2022-02-27,울산,울산 연료전지 2단계,95836500
2022-02-27,일산,일산연료전지#4,116356800
2022-02-27,호남,호남연료전지,355828746
